WnvPresent,Tavg,DewPoint,PrecipTotal,StnPressure,AvgSpeed,Rain,Mist,Dust,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,low_risk,medium_risk,high_risk,very_high_risk,mth_7,mth_8,mth_9,mth_10
0,60,56,0.52,29.21,8.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,61,56,0.44,29.26,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,54,38,0.0,29.65,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,54,38,0.0,29.65,3.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,54,38,0.0,29.65,3.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,65,53,0.0,29.4,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
