WnvPresent,Tavg,DewPoint,PrecipTotal,StnPressure,AvgSpeed,Rain,Mist,Dust,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,low_risk,medium_risk,high_risk,very_high_risk,DewPoint very_high_risk,Tavg very_high_risk,DewPoint CULEX PIPIENS,StnPressure very_high_risk,DewPoint StnPressure,Tavg DewPoint,mth_7,mth_8,mth_9,mth_10
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1638.5600000000002,3416.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1635.76,3360.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,61.0,0.0,29.26,1638.5600000000002,3416.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,61.0,0.0,29.26,1638.5600000000002,3416.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1638.5600000000002,3416.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,61.0,0.0,29.26,1638.5600000000002,3416.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1635.76,3360.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1638.5600000000002,3416.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1638.5600000000002,3416.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,61.0,0.0,29.26,1638.5600000000002,3416.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1638.5600000000002,3416.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1638.5600000000002,3416.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1638.5600000000002,3416.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1638.5600000000002,3416.0,0,0,0,0
0,61,56,0.44,29.26,7.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1638.5600000000002,3416.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1635.76,3360.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,0,1,61.0,73.0,0.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,0,1,61.0,73.0,0.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,0,0,0,1,61.0,73.0,0.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,0,1,61.0,73.0,0.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,0,1,61.0,73.0,0.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,0,0,0,1,61.0,73.0,0.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,0,0,0,1,61.0,73.0,0.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,0,1,61.0,73.0,0.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,1,0,0,0,0,0,0,0,0,1,61.0,73.0,61.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,0,1,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,1,0,0,0,0,0,0,0,0,1,62.0,71.0,62.0,29.31,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,0,1,61.0,73.0,0.0,29.37,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,73,61,0.18,29.37,10.6,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1791.5700000000002,4453.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,1,0,0,0,0,0,0,1,62.0,71.0,0.0,29.31,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,71,62,0.01,29.31,11.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1817.22,4402.0,0,0,0,0
0,60,56,0.52,29.21,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,60.0,0.0,29.21,1635.76,3360.0,0,0,0,0
0,87,69,0.0,29.24,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2017.56,6003.0,0,0,1,0
0,87,69,0.0,29.24,6.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2017.56,6003.0,0,0,1,0
0,87,69,0.0,29.24,6.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2017.56,6003.0,0,0,1,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,0,1,0,0,0,0,0,0,1,54.0,72.0,0.0,29.29,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,0,0,1,54.0,72.0,0.0,29.29,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1666.1100000000001,4047.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1666.1100000000001,4047.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1528.28,3640.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1528.28,3640.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1528.28,3640.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,52.0,0.0,1528.28,3640.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1528.28,3640.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,52.0,70.0,0.0,29.39,1528.28,3640.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,0,1,0,0,0,0,0,0,1,54.0,72.0,0.0,29.29,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,0,0,1,54.0,72.0,0.0,29.29,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,0,1,54.0,72.0,54.0,29.29,1581.6599999999999,3888.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,0,0,1,0,0,0,0,0,0,1,57.0,71.0,0.0,29.23,1666.1100000000001,4047.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,0,1,0,0,0,0,0,0,0,1,57.0,71.0,0.0,29.23,1666.1100000000001,4047.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,1,0,0,0,0,0,0,0,0,1,57.0,71.0,57.0,29.23,1666.1100000000001,4047.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1666.1100000000001,4047.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1666.1100000000001,4047.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,57.0,0.0,1666.1100000000001,4047.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,0,1,0,0,0,0,0,0,0,1,57.0,71.0,0.0,29.23,1666.1100000000001,4047.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,1,0,0,0,0,0,0,0,0,1,57.0,71.0,57.0,29.23,1666.1100000000001,4047.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,54.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,72,54,0.0,29.29,7.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1581.6599999999999,3888.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,0,0,1,0,0,0,0,0,0,1,57.0,71.0,0.0,29.23,1666.1100000000001,4047.0,0,1,0,0
0,71,57,0.0,29.23,7.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1666.1100000000001,4047.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,1,0,0,0,0,0,0,0,0,1,52.0,70.0,52.0,29.39,1528.28,3640.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,1,0,0,0,0,0,0,0,0,1,52.0,70.0,52.0,29.39,1528.28,3640.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1528.28,3640.0,0,1,0,0
0,70,52,0.0,29.39,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1528.28,3640.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1583.82,3726.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,54.0,0.0,1583.82,3726.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,0,1,0,0,0,0,0,0,1,54.0,69.0,0.0,29.33,1583.82,3726.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1583.82,3726.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,54.0,0.0,1583.82,3726.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1583.82,3726.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,0,0,1,54.0,69.0,0.0,29.33,1583.82,3726.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,1,0,0,0,0,0,0,0,0,1,54.0,69.0,54.0,29.33,1583.82,3726.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1583.82,3726.0,0,1,0,0
0,69,54,0.0,29.33,5.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1583.82,3726.0,0,1,0,0
