WnvPresent,Tavg,DewPoint,PrecipTotal,AvgSpeed,Rain,Mist,Dust,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,low_risk,medium_risk,high_risk,very_high_risk,relative_humidity,DewPoint very_high_risk,Tavg very_high_risk,DewPoint CULEX PIPIENS,CULEX PIPIENS very_high_risk,very_high_risk relative_humidity,mth_7,mth_8,mth_9,mth_10
0,70,52,0.0,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,52.83156593782089,0.0,0.0,52.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,1,0,0,0,0,0,0,0,1,0,52.83156593782089,0.0,0.0,52.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,1,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,1,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,1,0,0,0,0,0,1,0,0,0,52.83156593782089,0.0,0.0,52.0,0.0,0.0,0,1,0,0
0,69,54,0.0,5.1,0,0,0,0,0,1,0,0,0,0,0,1,0,58.82995164909109,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,69,54,0.0,5.1,0,0,0,1,0,0,0,0,0,0,0,1,0,58.82995164909109,0.0,0.0,54.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,1,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,1,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,1,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,1,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,1,52.83156593782089,52.0,70.0,0.0,0.0,52.83156593782089,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,0,1,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,0,1,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,52.83156593782089,0.0,0.0,52.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,1,0,0,0,0,0,0,1,0,0,52.83156593782089,0.0,0.0,52.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,1,0,0,0,0,0,1,0,0,0,52.83156593782089,0.0,0.0,52.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,1,0,0,0,0,0,0,0,1,0,52.83156593782089,0.0,0.0,52.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,52.83156593782089,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,70,52,0.0,3.9,0,0,0,1,0,0,0,0,0,0,1,0,0,52.83156593782089,0.0,0.0,52.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,0,0,1,0,57.26509746158488,0.0,0.0,71.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,1,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,0,1,0,0,57.26509746158488,0.0,0.0,71.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,1,0,0,0,0,0,0,0,0,1,63.12817049389814,72.0,86.0,72.0,1.0,63.12817049389814,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,0,1,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,0,0,1,0,57.26509746158488,0.0,0.0,71.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,0,0,1,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,0,1,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,0,0,1,0,57.26509746158488,0.0,0.0,71.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,63.12817049389814,0.0,0.0,72.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,0,0,1,63.12817049389814,72.0,86.0,0.0,0.0,63.12817049389814,0,1,0,0
0,86,72,0.0,8.1,0,0,0,1,0,0,0,0,0,0,0,0,1,63.12817049389814,72.0,86.0,72.0,1.0,63.12817049389814,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,1,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,1,63.12817049389814,72.0,86.0,0.0,0.0,63.12817049389814,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,1,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,0,0,1,63.12817049389814,72.0,86.0,0.0,0.0,63.12817049389814,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,1,63.12817049389814,72.0,86.0,0.0,0.0,63.12817049389814,0,1,0,0
0,86,72,0.0,8.1,0,0,0,1,0,0,0,0,0,0,0,0,1,63.12817049389814,72.0,86.0,72.0,1.0,63.12817049389814,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,1,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,1,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,0,1,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,1,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,0,0,0,1,57.26509746158488,71.0,88.0,0.0,0.0,57.26509746158488,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,0,0,1,57.26509746158488,71.0,88.0,0.0,0.0,57.26509746158488,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,0,0,0,1,57.26509746158488,71.0,88.0,71.0,1.0,57.26509746158488,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,1,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,1,0,0,0,0,0,0,1,0,0,63.12817049389814,0.0,0.0,72.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,0,0,1,63.12817049389814,72.0,86.0,0.0,0.0,63.12817049389814,0,1,0,0
0,86,72,0.0,8.1,0,0,0,1,0,0,0,0,0,0,0,1,0,63.12817049389814,0.0,0.0,72.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,1,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,0,0,0,1,57.26509746158488,71.0,88.0,0.0,0.0,57.26509746158488,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,0,0,1,57.26509746158488,71.0,88.0,0.0,0.0,57.26509746158488,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,0,0,0,1,57.26509746158488,71.0,88.0,71.0,1.0,57.26509746158488,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,1,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,1,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,1,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,1,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,1,0,0,0,57.26509746158488,0.0,0.0,71.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,1,63.12817049389814,72.0,86.0,0.0,0.0,63.12817049389814,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,0,1,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,0,1,0,0,57.26509746158488,0.0,0.0,71.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,0,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,0,1,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,1,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,1,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,1,0,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,0,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,0,1,0,0,0,0,1,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,1,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,0,1,0,0,57.26509746158488,0.0,0.0,71.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,0,0,0,1,57.26509746158488,71.0,88.0,71.0,1.0,57.26509746158488,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,1,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,1,0,0,0,0,0,1,0,0,0,57.26509746158488,0.0,0.0,71.0,0.0,0.0,0,1,0,0
0,88,71,0.0,9.4,1,0,0,0,1,0,0,0,0,0,0,0,0,57.26509746158488,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,0,1,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,1,0,0,0,0,0,0,1,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,1,0,0,0,0,0,0,0,1,0,63.12817049389814,0.0,0.0,72.0,0.0,0.0,0,1,0,0
0,86,72,0.0,8.1,0,0,0,0,0,1,0,0,0,0,0,1,0,63.12817049389814,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,72,56,0.0,9.3,0,0,0,1,0,0,0,0,0,0,0,0,1,57.126939972459,56.0,72.0,56.0,1.0,57.126939972459,0,1,0,0
0,74,55,0.0,10.8,0,0,0,1,0,0,0,0,0,1,0,0,0,51.50253858578978,0.0,0.0,55.0,0.0,0.0,0,1,0,0
0,74,55,0.0,10.8,0,0,0,0,1,0,0,0,0,1,0,0,0,51.50253858578978,0.0,0.0,0.0,0.0,0.0,0,1,0,0
0,74,55,0.0,10.8,0,0,0,1,0,0,0,0,0,0,0,0,1,51.50253858578978,55.0,74.0,55.0,1.0,51.50253858578978,0,1,0,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,1,0,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,0,1,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,1,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,0,1,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,67,54,0.0,9.2,0,0,0,0,1,0,0,0,0,0,0,0,0,63.01927907119633,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,1,0,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,0,1,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,0,1,0,0,0,0,0,1,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,1,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,0,0,1,64.36023541711909,65.0,78.0,65.0,1.0,64.36023541711909,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,0,0,1,64.36023541711909,65.0,78.0,65.0,1.0,64.36023541711909,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,1,0,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,1,0,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,64,0.0,4.7,0,0,0,0,1,0,0,0,0,0,0,0,1,62.15225499128753,64.0,78.0,0.0,0.0,62.15225499128753,0,0,1,0
0,78,64,0.0,4.7,0,0,0,0,0,1,0,0,0,0,0,0,1,62.15225499128753,64.0,78.0,0.0,0.0,62.15225499128753,0,0,1,0
0,78,64,0.0,4.7,0,0,0,0,1,0,0,0,0,0,0,0,1,62.15225499128753,64.0,78.0,0.0,0.0,62.15225499128753,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,64.36023541711909,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,67,54,0.0,9.2,0,0,0,0,1,0,0,0,0,0,0,0,1,63.01927907119633,54.0,67.0,0.0,0.0,63.01927907119633,0,0,1,0
0,67,54,0.0,9.2,0,0,0,1,0,0,0,0,0,0,0,0,1,63.01927907119633,54.0,67.0,54.0,1.0,63.01927907119633,0,0,1,0
0,67,54,0.0,9.2,0,0,0,0,1,0,0,0,0,0,1,0,0,63.01927907119633,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,0,1,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,1,54.809914498517784,53.0,70.0,53.0,1.0,54.809914498517784,0,0,1,0
0,67,54,0.0,9.2,0,0,0,0,1,0,0,0,0,0,0,0,1,63.01927907119633,54.0,67.0,0.0,0.0,63.01927907119633,0,0,1,0
0,67,54,0.0,9.2,0,0,0,1,0,0,0,0,0,0,0,0,1,63.01927907119633,54.0,67.0,54.0,1.0,63.01927907119633,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,0,1,0,0,0,0,0,1,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,1,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,1,0,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,1,0,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,67,54,0.0,9.2,0,0,0,1,0,0,0,0,0,0,0,0,1,63.01927907119633,54.0,67.0,54.0,1.0,63.01927907119633,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,0,1,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,53.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,1,0,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,1,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,1,0,0,0,0,0,0,0,0,1,54.809914498517784,53.0,70.0,53.0,1.0,54.809914498517784,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,0,1,0,0,0,0,1,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,1,0,0,0,54.809914498517784,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,70,53,0.0,9.9,0,0,0,0,1,0,0,0,0,0,0,0,1,54.809914498517784,53.0,70.0,0.0,0.0,54.809914498517784,0,0,1,0
0,78,65,0.0,4.6,0,0,0,0,0,1,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,64,0.0,4.7,0,0,0,0,1,0,0,0,0,0,0,0,1,62.15225499128753,64.0,78.0,0.0,0.0,62.15225499128753,0,0,1,0
0,78,64,0.0,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0,62.15225499128753,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,64,0.0,4.7,0,0,0,1,0,0,0,0,0,0,1,0,0,62.15225499128753,0.0,0.0,64.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,0,1,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,64,0.0,4.7,0,0,0,0,1,0,0,0,0,0,0,0,1,62.15225499128753,64.0,78.0,0.0,0.0,62.15225499128753,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,0,1,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,0,1,0,0,0,0,1,0,0,0,64.36023541711909,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,64,0.0,4.7,0,0,0,0,1,0,0,0,0,0,0,1,0,62.15225499128753,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,64,0.0,4.7,0,0,0,1,0,0,0,0,0,0,0,1,0,62.15225499128753,0.0,0.0,64.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,0,1,0,0,0,0,1,0,0,0,64.36023541711909,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,64,0.0,4.7,0,0,0,0,1,0,0,0,0,0,0,0,1,62.15225499128753,64.0,78.0,0.0,0.0,62.15225499128753,0,0,1,0
0,78,65,0.0,4.6,0,0,0,0,1,0,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,1,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,64.36023541711909,0.0,0.0,0.0,0.0,0.0,0,0,1,0
0,78,65,0.0,4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,64.36023541711909,0.0,0.0,65.0,0.0,0.0,0,0,1,0
