WnvPresent,Tavg,DewPoint,PrecipTotal,StnPressure,AvgSpeed,Rain,Mist,Dust,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,low_risk,medium_risk,high_risk,very_high_risk,DewPoint very_high_risk,Tavg very_high_risk,DewPoint CULEX PIPIENS,StnPressure very_high_risk,DewPoint StnPressure,Tavg DewPoint,mth_7,mth_8,mth_9,mth_10
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,46.0,50.0,0.0,29.13,1339.98,2300.0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,1,0,0,0,0,0,0,0,0,1,46.0,50.0,46.0,29.13,1339.98,2300.0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,0,1,0,0,0,0,0,0,1,46.0,50.0,0.0,29.13,1339.98,2300.0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,46.0,50.0,0.0,29.13,1339.98,2300.0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,1,0,0,0,0,0,0,0,0,1,46.0,50.0,46.0,29.13,1339.98,2300.0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1339.98,2300.0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,46.0,52.0,0.0,29.18,1342.28,2392.0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,46.0,52.0,0.0,29.18,1342.28,2392.0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,1,0,0,0,0,0,0,0,0,1,46.0,52.0,46.0,29.18,1342.28,2392.0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1339.98,2300.0,0,0,0,1
0,50,46,0.89,29.13,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,46.0,50.0,0.0,29.13,1339.98,2300.0,0,0,0,1
0,52,46,0.59,29.18,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1342.28,2392.0,0,0,0,1
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1628.48,3584.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,55.0,64.0,0.0,29.13,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1628.48,3584.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,55.0,64.0,0.0,29.13,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,0,1,55.0,64.0,0.0,29.13,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,55.0,64.0,0.0,29.13,1602.1499999999999,3520.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1628.48,3584.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,0,1,55.0,64.0,0.0,29.13,1602.1499999999999,3520.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,55,0.0,29.13,8.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1602.1499999999999,3520.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,0,1,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1628.48,3584.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,73.0,0.0,29.18,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,73.0,0.0,29.18,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,1,60.0,73.0,0.0,29.18,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,73.0,0.0,29.18,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,73.0,0.0,29.18,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,1,60.0,73.0,0.0,29.18,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,0,1,60.0,73.0,0.0,29.18,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,73.0,0.0,29.18,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,1,0,0,0,0,0,0,0,0,1,60.0,73.0,60.0,29.18,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,0,1,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,1,0,0,0,0,0,0,0,0,1,60.0,71.0,60.0,29.13,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,73.0,0.0,29.18,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,73,60,0.0,29.18,6.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1750.8,4380.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,1,0,0,0,0,0,0,1,60.0,71.0,0.0,29.13,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,71,60,0.0,29.13,6.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1747.8,4260.0,0,0,0,0
0,64,56,0.0,29.08,9.6,0,0,0,0,1,0,0,0,0,0,0,0,1,56.0,64.0,0.0,29.08,1628.48,3584.0,0,0,0,0
0,54,38,0.0,29.65,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1126.7,2052.0,0,0,1,0
0,54,38,0.0,29.65,3.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1126.7,2052.0,0,0,1,0
0,54,38,0.0,29.65,3.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1126.7,2052.0,0,0,1,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.0,66.0,0.0,29.47,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1,50.0,66.0,0.0,29.47,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,50.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,65,53,0.0,29.4,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1558.1999999999998,3445.0,0,1,0,0
0,65,53,0.0,29.4,4.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1558.1999999999998,3445.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,50.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,50.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,50.0,0.0,1473.5,3300.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,50.0,0.0,1473.5,3300.0,0,1,0,0
0,74,55,0.0,29.33,10.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1613.1499999999999,4070.0,0,1,0,0
0,74,55,0.0,29.33,10.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1613.1499999999999,4070.0,0,1,0,0
0,74,55,0.0,29.33,10.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1613.1499999999999,4070.0,0,1,0,0
0,74,55,0.0,29.33,10.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,55.0,0.0,1613.1499999999999,4070.0,0,1,0,0
0,74,55,0.0,29.33,10.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1613.1499999999999,4070.0,0,1,0,0
0,66,50,0.0,29.47,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,50.0,0.0,1473.5,3300.0,0,1,0,0
